record_id,date,hr,Cum_sum_registered,Cum_sum_cusual
13302,2012-07-13,10,1820111,438144
13303,2012-07-13,11,1820331,438212
13304,2012-07-13,12,1820585,438337
13305,2012-07-13,13,1820859,438437
13306,2012-07-13,14,1821108,438557
13307,2012-07-13,15,1821369,438649
13308,2012-07-13,16,1821750,438760
13309,2012-07-13,17,1822447,438898
13310,2012-07-13,18,1822970,439006
13311,2012-07-13,19,1823355,439109
13312,2012-07-13,20,1823649,439204
13313,2012-07-13,21,1823872,439280
13314,2012-07-13,22,1824076,439339
13315,2012-07-13,23,1824251,439376
13316,2012-07-14,0,1824407,439411
13317,2012-07-14,1,1824512,439424
13318,2012-07-14,2,1824603,439434
13319,2012-07-14,3,1824634,439443
13320,2012-07-14,4,1824640,439446
13321,2012-07-14,5,1824645,439446
13322,2012-07-14,6,1824674,439452
13323,2012-07-14,7,1824715,439459
13324,2012-07-14,8,1824833,439492
13325,2012-07-14,9,1825033,439574
13326,2012-07-14,10,1825311,439697
13327,2012-07-14,11,1825607,439840
13328,2012-07-14,12,1825925,440021
13329,2012-07-14,13,1826297,440240
13330,2012-07-14,14,1826660,440509
13331,2012-07-14,15,1826977,440752
13332,2012-07-14,16,1827317,440978
13333,2012-07-14,17,1827576,441177
13334,2012-07-14,18,1827819,441285
13335,2012-07-14,19,1828094,441441
13336,2012-07-14,20,1828349,441542
13337,2012-07-14,21,1828549,441611
13338,2012-07-14,22,1828709,441676
13339,2012-07-14,23,1828865,441731
13340,2012-07-15,0,1829012,441771
13341,2012-07-15,1,1829131,441820
13342,2012-07-15,2,1829217,441849
13343,2012-07-15,3,1829259,441864
13344,2012-07-15,4,1829270,441872
13345,2012-07-15,5,1829277,441874
13346,2012-07-15,6,1829286,441880
13347,2012-07-15,7,1829316,441897
13348,2012-07-15,8,1829412,441934
13349,2012-07-15,9,1829575,441992
13350,2012-07-15,10,1829816,442133
13351,2012-07-15,11,1830097,442303
13352,2012-07-15,12,1830433,442456
13353,2012-07-15,13,1830742,442627
13354,2012-07-15,14,1831056,442789
13355,2012-07-15,15,1831363,442971
13356,2012-07-15,16,1831706,443123
13357,2012-07-15,17,1832020,443245
13358,2012-07-15,18,1832248,443329
13359,2012-07-15,19,1832451,443438
13360,2012-07-15,20,1832650,443533
13361,2012-07-15,21,1832814,443592
13362,2012-07-15,22,1832910,443626
13363,2012-07-15,23,1832976,443651
13364,2012-07-16,0,1833008,443662
13365,2012-07-16,1,1833018,443663
13366,2012-07-16,2,1833029,443667
13367,2012-07-16,3,1833033,443669
13368,2012-07-16,4,1833044,443670
13369,2012-07-16,5,1833084,443680
13370,2012-07-16,6,1833216,443688
13371,2012-07-16,7,1833675,443712
13372,2012-07-16,8,1834294,443760
13373,2012-07-16,9,1834591,443811
13374,2012-07-16,10,1834708,443880
13375,2012-07-16,11,1834833,443937
13376,2012-07-16,12,1834991,444016
13377,2012-07-16,13,1835167,444079
13378,2012-07-16,14,1835326,444132
13379,2012-07-16,15,1835502,444193
13380,2012-07-16,16,1835811,444270
13381,2012-07-16,17,1836480,444356
13382,2012-07-16,18,1837177,444453
13383,2012-07-16,19,1837680,444545
13384,2012-07-16,20,1838068,444611
13385,2012-07-16,21,1838351,444656
13386,2012-07-16,22,1838579,444712
13387,2012-07-16,23,1838718,444739
13388,2012-07-17,0,1838761,444749
13389,2012-07-17,1,1838782,444753
13390,2012-07-17,2,1838788,444754
13391,2012-07-17,3,1838791,444754
13392,2012-07-17,4,1838798,444754
13393,2012-07-17,5,1838829,444761
13394,2012-07-17,6,1839026,444777
13395,2012-07-17,7,1839526,444803
13396,2012-07-17,8,1840144,444846
13397,2012-07-17,9,1840432,444878
13398,2012-07-17,10,1840554,444915
13399,2012-07-17,11,1840700,444975
13400,2012-07-17,12,1840874,445055
13401,2012-07-17,13,1841042,445108
13402,2012-07-17,14,1841202,445162
13403,2012-07-17,15,1841389,445219
13404,2012-07-17,16,1841706,445283
13405,2012-07-17,17,1842381,445378
13406,2012-07-17,18,1843093,445438
13407,2012-07-17,19,1843571,445507
13408,2012-07-17,20,1843946,445559
13409,2012-07-17,21,1844229,445609
13410,2012-07-17,22,1844444,445638
13411,2012-07-17,23,1844583,445660
13412,2012-07-18,0,1844628,445668
13413,2012-07-18,1,1844642,445670
13414,2012-07-18,2,1844647,445673
13415,2012-07-18,3,1844649,445675
13416,2012-07-18,4,1844655,445675
13417,2012-07-18,5,1844696,445680
13418,2012-07-18,6,1844848,445690
13419,2012-07-18,7,1845320,445713
13420,2012-07-18,8,1845944,445768
13421,2012-07-18,9,1846197,445812
13422,2012-07-18,10,1846296,445851
13423,2012-07-18,11,1846432,445898
13424,2012-07-18,12,1846598,445934
13425,2012-07-18,13,1846752,445983
13426,2012-07-18,14,1846868,446037
13427,2012-07-18,15,1847020,446079
13428,2012-07-18,16,1847210,446113
13429,2012-07-18,17,1847545,446148
13430,2012-07-18,18,1848125,446211
13431,2012-07-18,19,1848563,446289
13432,2012-07-18,20,1848873,446345
13433,2012-07-18,21,1849139,446398
13434,2012-07-18,22,1849385,446440
13435,2012-07-18,23,1849497,446459
13436,2012-07-19,0,1849547,446475
13437,2012-07-19,1,1849566,446481
13438,2012-07-19,2,1849573,446481
13439,2012-07-19,3,1849577,446482
13440,2012-07-19,4,1849585,446482
13441,2012-07-19,5,1849620,446487
13442,2012-07-19,6,1849764,446495
13443,2012-07-19,7,1850214,446518
13444,2012-07-19,8,1850839,446550
13445,2012-07-19,9,1851121,446586
13446,2012-07-19,10,1851278,446627
13447,2012-07-19,11,1851440,446681
13448,2012-07-19,12,1851655,446740
13449,2012-07-19,13,1851835,446814
13450,2012-07-19,14,1851986,446860
13451,2012-07-19,15,1852212,446926
13452,2012-07-19,16,1852500,446996
13453,2012-07-19,17,1853178,447089
13454,2012-07-19,18,1853862,447182
13455,2012-07-19,19,1854342,447235
13456,2012-07-19,20,1854782,447300
13457,2012-07-19,21,1855076,447338
13458,2012-07-19,22,1855138,447344
13459,2012-07-19,23,1855200,447347
13460,2012-07-20,0,1855232,447349
13461,2012-07-20,1,1855241,447351
13462,2012-07-20,2,1855255,447356
13463,2012-07-20,3,1855284,447363
13464,2012-07-20,4,1855290,447366
13465,2012-07-20,5,1855330,447368
13466,2012-07-20,6,1855453,447371
13467,2012-07-20,7,1855799,447385
13468,2012-07-20,8,1856451,447424
13469,2012-07-20,9,1856779,447469
13470,2012-07-20,10,1856961,447520
13471,2012-07-20,11,1857122,447571
13472,2012-07-20,12,1857355,447612
13473,2012-07-20,13,1857491,447632
13474,2012-07-20,14,1857667,447685
13475,2012-07-20,15,1857836,447732
13476,2012-07-20,16,1858202,447802
13477,2012-07-20,17,1858822,447897
13478,2012-07-20,18,1859371,447970
13479,2012-07-20,19,1859729,448014
13480,2012-07-20,20,1859945,448049
13481,2012-07-20,21,1860053,448063
13482,2012-07-20,22,1860175,448076
13483,2012-07-20,23,1860323,448094
13484,2012-07-21,0,1860415,448105
13485,2012-07-21,1,1860477,448115
13486,2012-07-21,2,1860532,448120
13487,2012-07-21,3,1860550,448127
13488,2012-07-21,4,1860555,448138
13489,2012-07-21,5,1860565,448145
13490,2012-07-21,6,1860577,448148
13491,2012-07-21,7,1860606,448156
13492,2012-07-21,8,1860700,448174
13493,2012-07-21,9,1860875,448206
13494,2012-07-21,10,1861094,448255
13495,2012-07-21,11,1861319,448335
13496,2012-07-21,12,1861620,448491
13497,2012-07-21,13,1861868,448597
13498,2012-07-21,14,1862090,448718
13499,2012-07-21,15,1862322,448866
13500,2012-07-21,16,1862518,448996
13501,2012-07-21,17,1862667,449088
13502,2012-07-21,18,1862793,449139
13503,2012-07-21,19,1862964,449206
13504,2012-07-21,20,1863127,449257
13505,2012-07-21,21,1863261,449286
13506,2012-07-21,22,1863401,449326
13507,2012-07-21,23,1863518,449358
13508,2012-07-22,0,1863614,449375
13509,2012-07-22,1,1863713,449406
13510,2012-07-22,2,1863803,449438
13511,2012-07-22,3,1863833,449451
13512,2012-07-22,4,1863843,449457
13513,2012-07-22,5,1863849,449457
13514,2012-07-22,6,1863863,449462
13515,2012-07-22,7,1863888,449475
13516,2012-07-22,8,1864010,449506
13517,2012-07-22,9,1864189,449585
13518,2012-07-22,10,1864454,449699
13519,2012-07-22,11,1864768,449890
13520,2012-07-22,12,1865094,450068
13521,2012-07-22,13,1865482,450306
13522,2012-07-22,14,1865842,450562
13523,2012-07-22,15,1866212,450816
13524,2012-07-22,16,1866595,451061
13525,2012-07-22,17,1866963,451249
13526,2012-07-22,18,1867305,451422
13527,2012-07-22,19,1867647,451602
13528,2012-07-22,20,1867901,451726
13529,2012-07-22,21,1868158,451814
13530,2012-07-22,22,1868294,451869
13531,2012-07-22,23,1868384,451902
13532,2012-07-23,0,1868420,451913
13533,2012-07-23,1,1868440,451920
13534,2012-07-23,2,1868454,451923
13535,2012-07-23,3,1868456,451923
13536,2012-07-23,4,1868464,451923
13537,2012-07-23,5,1868512,451926
13538,2012-07-23,6,1868660,451935
13539,2012-07-23,7,1869064,451952
13540,2012-07-23,8,1869755,451999
13541,2012-07-23,9,1870043,452056
13542,2012-07-23,10,1870180,452119
13543,2012-07-23,11,1870309,452188
13544,2012-07-23,12,1870514,452297
13545,2012-07-23,13,1870690,452361
13546,2012-07-23,14,1870879,452443
13547,2012-07-23,15,1871084,452519
13548,2012-07-23,16,1871430,452630
13549,2012-07-23,17,1872190,452717
13550,2012-07-23,18,1872862,452786
13551,2012-07-23,19,1873350,452880
13552,2012-07-23,20,1873697,452936
13553,2012-07-23,21,1873948,452981
13554,2012-07-23,22,1874117,453021
13555,2012-07-23,23,1874215,453037
13556,2012-07-24,0,1874267,453049
13557,2012-07-24,1,1874277,453056
13558,2012-07-24,2,1874287,453062
13559,2012-07-24,3,1874292,453063
13560,2012-07-24,4,1874298,453063
13561,2012-07-24,5,1874343,453068
13562,2012-07-24,6,1874516,453085
13563,2012-07-24,7,1875008,453109
13564,2012-07-24,8,1875702,453158
13565,2012-07-24,9,1876001,453198
13566,2012-07-24,10,1876157,453260
13567,2012-07-24,11,1876313,453305
13568,2012-07-24,12,1876482,453365
13569,2012-07-24,13,1876682,453438
13570,2012-07-24,14,1876878,453486
13571,2012-07-24,15,1877090,453559
13572,2012-07-24,16,1877459,453645
13573,2012-07-24,17,1878234,453739
13574,2012-07-24,18,1879001,453849
13575,2012-07-24,19,1879524,453958
13576,2012-07-24,20,1879962,454043
13577,2012-07-24,21,1880287,454096
13578,2012-07-24,22,1880513,454139
13579,2012-07-24,23,1880667,454177
13580,2012-07-25,0,1880724,454186
13581,2012-07-25,1,1880750,454188
13582,2012-07-25,2,1880761,454189
13583,2012-07-25,3,1880772,454190
13584,2012-07-25,4,1880776,454190
13585,2012-07-25,5,1880830,454195
13586,2012-07-25,6,1881009,454206
13587,2012-07-25,7,1881482,454240
13588,2012-07-25,8,1882227,454283
13589,2012-07-25,9,1882504,454348
13590,2012-07-25,10,1882667,454416
13591,2012-07-25,11,1882869,454495
13592,2012-07-25,12,1883102,454572
13593,2012-07-25,13,1883333,454653
13594,2012-07-25,14,1883492,454741
13595,2012-07-25,15,1883715,454835
13596,2012-07-25,16,1884108,454926
13597,2012-07-25,17,1884891,455056
13598,2012-07-25,18,1885678,455160
13599,2012-07-25,19,1886260,455276
13600,2012-07-25,20,1886721,455382
13601,2012-07-25,21,1887047,455453
13602,2012-07-25,22,1887270,455508
13603,2012-07-25,23,1887457,455560
13604,2012-07-26,0,1887522,455587
13605,2012-07-26,1,1887545,455593
13606,2012-07-26,2,1887561,455598
13607,2012-07-26,3,1887569,455598
13608,2012-07-26,4,1887573,455598
13609,2012-07-26,5,1887613,455600
13610,2012-07-26,6,1887778,455616
13611,2012-07-26,7,1888256,455633
13612,2012-07-26,8,1888936,455682
13613,2012-07-26,9,1889225,455737
13614,2012-07-26,10,1889368,455816
13615,2012-07-26,11,1889511,455885
13616,2012-07-26,12,1889717,455958
13617,2012-07-26,13,1889906,456011
13618,2012-07-26,14,1890057,456073
13619,2012-07-26,15,1890230,456138
13620,2012-07-26,16,1890542,456200
13621,2012-07-26,17,1891170,456310
13622,2012-07-26,18,1891785,456383
13623,2012-07-26,19,1892319,456463
13624,2012-07-26,20,1892718,456510
13625,2012-07-26,21,1892954,456545
13626,2012-07-26,22,1893155,456578
13627,2012-07-26,23,1893282,456596
13628,2012-07-27,0,1893365,456610
13629,2012-07-27,1,1893407,456622
13630,2012-07-27,2,1893425,456630
13631,2012-07-27,3,1893434,456633
13632,2012-07-27,4,1893439,456636
13633,2012-07-27,5,1893473,456639
13634,2012-07-27,6,1893602,456649
13635,2012-07-27,7,1893999,456662
13636,2012-07-27,8,1894641,456696
13637,2012-07-27,9,1894970,456730
13638,2012-07-27,10,1895116,456815
13639,2012-07-27,11,1895300,456882
13640,2012-07-27,12,1895507,456974
13641,2012-07-27,13,1895738,457057
13642,2012-07-27,14,1895959,457162
13643,2012-07-27,15,1896201,457243
13644,2012-07-27,16,1896620,457323
13645,2012-07-27,17,1897218,457424
13646,2012-07-27,18,1897740,457524
13647,2012-07-27,19,1898163,457617
13648,2012-07-27,20,1898432,457702
13649,2012-07-27,21,1898621,457773
13650,2012-07-27,22,1898772,457821
13651,2012-07-27,23,1898927,457855
13652,2012-07-28,0,1899097,457876
13653,2012-07-28,1,1899166,457887
13654,2012-07-28,2,1899242,457901
13655,2012-07-28,3,1899275,457911
13656,2012-07-28,4,1899285,457912
13657,2012-07-28,5,1899295,457916
13658,2012-07-28,6,1899335,457926
13659,2012-07-28,7,1899393,457944
13660,2012-07-28,8,1899520,457980
13661,2012-07-28,9,1899747,458090
13662,2012-07-28,10,1900013,458219
13663,2012-07-28,11,1900308,458381
13664,2012-07-28,12,1900638,458538
13665,2012-07-28,13,1900963,458711
13666,2012-07-28,14,1901271,458897
13667,2012-07-28,15,1901562,459103
13668,2012-07-28,16,1901841,459311
13669,2012-07-28,17,1902121,459510
13670,2012-07-28,18,1902451,459661
13671,2012-07-28,19,1902674,459776
13672,2012-07-28,20,1902828,459855
13673,2012-07-28,21,1903034,459949
13674,2012-07-28,22,1903222,460037
13675,2012-07-28,23,1903378,460089
13676,2012-07-29,0,1903507,460148
13677,2012-07-29,1,1903616,460197
13678,2012-07-29,2,1903695,460230
13679,2012-07-29,3,1903732,460248
13680,2012-07-29,4,1903743,460250
13681,2012-07-29,5,1903757,460253
13682,2012-07-29,6,1903769,460259
13683,2012-07-29,7,1903805,460263
13684,2012-07-29,8,1903895,460300
13685,2012-07-29,9,1904057,460364
13686,2012-07-29,10,1904315,460487
13687,2012-07-29,11,1904641,460670
13688,2012-07-29,12,1904998,460824
13689,2012-07-29,13,1905300,461005
13690,2012-07-29,14,1905591,461236
13691,2012-07-29,15,1905897,461431
13692,2012-07-29,16,1906227,461622
13693,2012-07-29,17,1906594,461786
13694,2012-07-29,18,1906896,461903
13695,2012-07-29,19,1907196,462046
13696,2012-07-29,20,1907424,462121
13697,2012-07-29,21,1907623,462193
13698,2012-07-29,22,1907740,462224
13699,2012-07-29,23,1907822,462242
13700,2012-07-30,0,1907868,462254
13701,2012-07-30,1,1907883,462258
13702,2012-07-30,2,1907889,462260
13703,2012-07-30,3,1907892,462260
13704,2012-07-30,4,1907897,462260
13705,2012-07-30,5,1907940,462264
13706,2012-07-30,6,1908095,462270
13707,2012-07-30,7,1908550,462284
13708,2012-07-30,8,1909270,462315
13709,2012-07-30,9,1909529,462349
13710,2012-07-30,10,1909664,462403
13711,2012-07-30,11,1909810,462472
13712,2012-07-30,12,1910011,462549
13713,2012-07-30,13,1910180,462606
13714,2012-07-30,14,1910347,462693
13715,2012-07-30,15,1910532,462744
13716,2012-07-30,16,1910869,462832
13717,2012-07-30,17,1911634,462894
13718,2012-07-30,18,1912369,462971
13719,2012-07-30,19,1912953,463052
13720,2012-07-30,20,1913337,463130
13721,2012-07-30,21,1913588,463201
13722,2012-07-30,22,1913771,463248
13723,2012-07-30,23,1913887,463282
13724,2012-07-31,0,1913914,463293
13725,2012-07-31,1,1913932,463296
13726,2012-07-31,2,1913940,463296
13727,2012-07-31,3,1913945,463297
13728,2012-07-31,4,1913951,463297
13729,2012-07-31,5,1913991,463302
13730,2012-07-31,6,1914183,463304
13731,2012-07-31,7,1914675,463325
13732,2012-07-31,8,1915405,463355
13733,2012-07-31,9,1915707,463386
13734,2012-07-31,10,1915861,463459
13735,2012-07-31,11,1916031,463513
13736,2012-07-31,12,1916229,463563
13737,2012-07-31,13,1916448,463632
13738,2012-07-31,14,1916636,463704
13739,2012-07-31,15,1916751,463733
13740,2012-07-31,16,1917087,463799
13741,2012-07-31,17,1917813,463893
13742,2012-07-31,18,1918571,463992
13743,2012-07-31,19,1919095,464082
13744,2012-07-31,20,1919492,464137
13745,2012-07-31,21,1919784,464197
13746,2012-07-31,22,1920008,464230
13747,2012-07-31,23,1920135,464250
13748,2012-08-01,0,1920179,464253
13749,2012-08-01,1,1920207,464258
13750,2012-08-01,2,1920220,464258
13751,2012-08-01,3,1920227,464258
13752,2012-08-01,4,1920230,464259
13753,2012-08-01,5,1920276,464262
13754,2012-08-01,6,1920455,464268
13755,2012-08-01,7,1920923,464287
13756,2012-08-01,8,1921572,464319
13757,2012-08-01,9,1921888,464353
13758,2012-08-01,10,1922063,464414
13759,2012-08-01,11,1922243,464468
13760,2012-08-01,12,1922452,464543
13761,2012-08-01,13,1922673,464602
13762,2012-08-01,14,1922848,464690
13763,2012-08-01,15,1923054,464779
13764,2012-08-01,16,1923440,464872
13765,2012-08-01,17,1924174,464975
13766,2012-08-01,18,1924960,465080
13767,2012-08-01,19,1925524,465168
13768,2012-08-01,20,1925972,465233
13769,2012-08-01,21,1926256,465269
13770,2012-08-01,22,1926507,465306
13771,2012-08-01,23,1926641,465324
13772,2012-08-02,0,1926696,465332
13773,2012-08-02,1,1926732,465338
13774,2012-08-02,2,1926740,465341
13775,2012-08-02,3,1926746,465341
13776,2012-08-02,4,1926755,465341
13777,2012-08-02,5,1926792,465345
13778,2012-08-02,6,1926969,465351
13779,2012-08-02,7,1927421,465372
13780,2012-08-02,8,1928139,465393
13781,2012-08-02,9,1928451,465424
13782,2012-08-02,10,1928581,465475
13783,2012-08-02,11,1928748,465534
13784,2012-08-02,12,1928978,465590
13785,2012-08-02,13,1929190,465688
13786,2012-08-02,14,1929361,465742
13787,2012-08-02,15,1929563,465810
13788,2012-08-02,16,1929898,465881
13789,2012-08-02,17,1930673,465971
13790,2012-08-02,18,1931354,466057
13791,2012-08-02,19,1931863,466155
13792,2012-08-02,20,1932239,466206
13793,2012-08-02,21,1932540,466247
13794,2012-08-02,22,1932767,466282
13795,2012-08-02,23,1932919,466307
13796,2012-08-03,0,1932975,466322
13797,2012-08-03,1,1933007,466333
13798,2012-08-03,2,1933021,466333
13799,2012-08-03,3,1933026,466334
13800,2012-08-03,4,1933037,466335
13801,2012-08-03,5,1933072,466337
13802,2012-08-03,6,1933230,466342
13803,2012-08-03,7,1933626,466367
13804,2012-08-03,8,1934262,466399
13805,2012-08-03,9,1934589,466468
13806,2012-08-03,10,1934756,466550
13807,2012-08-03,11,1934942,466627
13808,2012-08-03,12,1935185,466722
13809,2012-08-03,13,1935432,466820
13810,2012-08-03,14,1935661,466922
13811,2012-08-03,15,1935929,467034
13812,2012-08-03,16,1936309,467146
13813,2012-08-03,17,1936955,467241
13814,2012-08-03,18,1937528,467339
13815,2012-08-03,19,1937916,467420
13816,2012-08-03,20,1938216,467509
13817,2012-08-03,21,1938440,467563
13818,2012-08-03,22,1938596,467609
13819,2012-08-03,23,1938766,467635
13820,2012-08-04,0,1938903,467659
13821,2012-08-04,1,1939002,467682
13822,2012-08-04,2,1939066,467702
13823,2012-08-04,3,1939085,467713
13824,2012-08-04,4,1939096,467715
13825,2012-08-04,5,1939112,467716
13826,2012-08-04,6,1939149,467728
13827,2012-08-04,7,1939198,467746
13828,2012-08-04,8,1939330,467795
13829,2012-08-04,9,1939547,467856
13830,2012-08-04,10,1939835,467964
13831,2012-08-04,11,1940150,468119
13832,2012-08-04,12,1940475,468341
13833,2012-08-04,13,1940807,468536
13834,2012-08-04,14,1941096,468719
13835,2012-08-04,15,1941380,468924
13836,2012-08-04,16,1941633,469121
13837,2012-08-04,17,1941946,469300
13838,2012-08-04,18,1942267,469469
13839,2012-08-04,19,1942531,469602
13840,2012-08-04,20,1942726,469719
13841,2012-08-04,21,1942919,469815
13842,2012-08-04,22,1943084,469919
13843,2012-08-04,23,1943245,469980
13844,2012-08-05,0,1943366,470012
13845,2012-08-05,1,1943445,470020
13846,2012-08-05,2,1943513,470025
13847,2012-08-05,3,1943545,470034
13848,2012-08-05,4,1943556,470037
13849,2012-08-05,5,1943574,470038
13850,2012-08-05,6,1943586,470045
13851,2012-08-05,7,1943636,470063
13852,2012-08-05,8,1943717,470090
13853,2012-08-05,9,1943885,470151
13854,2012-08-05,10,1944138,470262
13855,2012-08-05,11,1944420,470417
13856,2012-08-05,12,1944750,470578
13857,2012-08-05,13,1945065,470786
13858,2012-08-05,14,1945430,470947
13859,2012-08-05,15,1945716,471111
13860,2012-08-05,16,1945994,471254
13861,2012-08-05,17,1946254,471376
13862,2012-08-05,18,1946408,471451
13863,2012-08-05,19,1946547,471497
13864,2012-08-05,20,1946687,471550
13865,2012-08-05,21,1946844,471601
13866,2012-08-05,22,1946944,471658
13867,2012-08-05,23,1947002,471687
13868,2012-08-06,0,1947026,471696
