,weathersit,temp,atemp,hum,windspeed
13780,1,0.76,0.7273,0.66,0.1045
13781,1,0.8,0.7576,0.55,0.0
13782,1,0.82,0.7727,0.52,0.1045
13783,1,0.84,0.7576,0.44,0.1343
13784,1,0.86,0.7879,0.44,0.2239
13785,1,0.86,0.7879,0.41,0.1343
13786,1,0.78,0.7424,0.62,0.4627
13787,1,0.82,0.7576,0.46,0.194
13788,1,0.82,0.7727,0.52,0.2537
13789,1,0.8,0.7727,0.59,0.2239
13790,1,0.8,0.7879,0.63,0.1642
13791,1,0.78,0.7576,0.66,0.0
13792,1,0.76,0.7273,0.66,0.2239
13793,1,0.74,0.697,0.7,0.194
13794,1,0.72,0.6818,0.7,0.2537
13795,1,0.72,0.6818,0.7,0.194
13796,1,0.7,0.6667,0.74,0.194
13797,1,0.68,0.6364,0.79,0.2239
13798,1,0.68,0.6364,0.79,0.2239
13799,1,0.66,0.6061,0.83,0.2537
13800,1,0.66,0.6061,0.83,0.1642
13801,1,0.66,0.6061,0.83,0.2239
13802,1,0.7,0.6667,0.74,0.1045
13803,1,0.72,0.6818,0.7,0.1343
13804,2,0.74,0.697,0.66,0.1045
13805,2,0.8,0.7424,0.52,0.194
13806,2,0.84,0.7879,0.49,0.2836
13807,2,0.86,0.8182,0.5,0.2985
13808,2,0.86,0.803,0.47,0.2836
13809,2,0.86,0.7879,0.44,0.2537
13810,1,0.88,0.8182,0.42,0.2537
13811,2,0.86,0.7879,0.41,0.2239
13812,2,0.84,0.803,0.53,0.2836
13813,2,0.82,0.803,0.59,0.2537
13814,2,0.8,0.7879,0.63,0.2239
13815,2,0.78,0.7576,0.66,0.2239
13816,2,0.76,0.7273,0.66,0.194
13817,1,0.76,0.7273,0.7,0.2537
13818,1,0.74,0.7121,0.79,0.1343
13819,1,0.74,0.7121,0.79,0.1642
13820,1,0.72,0.7121,0.84,0.194
13821,1,0.72,0.7121,0.84,0.1343
13822,1,0.72,0.7121,0.84,0.1343
13823,1,0.72,0.697,0.79,0.194
13824,1,0.7,0.6667,0.84,0.2239
13825,1,0.7,0.6667,0.84,0.2239
13826,1,0.72,0.697,0.77,0.1642
13827,1,0.74,0.7273,0.72,0.194
13828,1,0.78,0.7576,0.65,0.2239
13829,1,0.82,0.7727,0.57,0.194
13830,1,0.86,0.803,0.47,0.2537
13831,1,0.86,0.7879,0.4,0.3582
13832,1,0.88,0.8182,0.42,0.2985
13833,1,0.88,0.803,0.4,0.3881
13834,1,0.88,0.8182,0.42,0.4179
13835,1,0.9,0.8182,0.39,0.2985
13836,1,0.88,0.7879,0.37,0.2985
13837,1,0.86,0.7879,0.41,0.3284
13838,1,0.82,0.7727,0.52,0.3582
13839,1,0.82,0.7727,0.52,0.2985
13840,1,0.8,0.7727,0.59,0.2537
13841,1,0.76,0.7273,0.66,0.2836
13842,1,0.76,0.7273,0.66,0.2985
13843,1,0.74,0.697,0.7,0.2836
13844,1,0.74,0.697,0.7,0.2537
13845,1,0.74,0.697,0.7,0.2985
13846,1,0.72,0.697,0.74,0.2537
13847,1,0.72,0.697,0.74,0.2537
13848,1,0.72,0.697,0.74,0.2537
13849,1,0.72,0.697,0.79,0.2537
13850,1,0.74,0.7121,0.74,0.2985
13851,1,0.76,0.7273,0.66,0.3284
13852,1,0.8,0.7727,0.59,0.3582
13853,1,0.8,0.7727,0.59,0.4179
13854,1,0.82,0.7879,0.56,0.4179
13855,1,0.86,0.803,0.47,0.5224
13856,1,0.88,0.8182,0.44,0.4627
13857,1,0.9,0.8485,0.42,0.4627
13858,1,0.9,0.8182,0.37,0.5224
13859,1,0.82,0.7576,0.46,0.2537
13860,1,0.82,0.7576,0.46,0.2537
13861,3,0.7,0.6667,0.74,0.1343
13862,1,0.7,0.6667,0.84,0.2239
13863,1,0.7,0.6667,0.84,0.1045
13864,1,0.72,0.697,0.79,0.1045
13865,1,0.72,0.697,0.79,0.0896
13866,2,0.72,0.697,0.79,0.1642
13867,2,0.72,0.697,0.79,0.0
13868,1,0.72,0.697,0.79,0.0896
13869,2,0.72,0.697,0.79,0.1343
13870,3,0.72,0.697,0.79,0.0896
13871,2,0.72,0.697,0.74,0.1343
13872,1,0.7,0.6667,0.79,0.194
13873,2,0.7,0.6667,0.79,0.2239
13874,3,0.72,0.6818,0.7,0.194
13875,2,0.7,0.6667,0.79,0.0
13876,3,0.7,0.6667,0.79,0.1642
13877,1,0.74,0.697,0.7,0.2239
13878,1,0.76,0.7273,0.66,0.1343
13879,2,0.78,0.7273,0.55,0.0896
13880,1,0.8,0.7424,0.49,0.2239
13881,1,0.82,0.7576,0.46,0.0
13882,1,0.82,0.7576,0.46,0.1343
13883,1,0.84,0.7576,0.41,0.1045
13884,1,0.82,0.7424,0.41,0.0
13885,1,0.82,0.7424,0.41,0.1343
13886,1,0.78,0.7424,0.59,0.194
13887,1,0.76,0.7273,0.66,0.1642
13888,1,0.74,0.697,0.7,0.194
13889,1,0.74,0.697,0.7,0.0896
13890,1,0.72,0.697,0.74,0.194
13891,1,0.7,0.6667,0.84,0.194
13892,1,0.7,0.6667,0.84,0.1343
13893,1,0.7,0.6667,0.84,0.1343
13894,1,0.7,0.6667,0.84,0.0
13895,1,0.68,0.6364,0.83,0.1343
13896,1,0.7,0.6667,0.79,0.1045
13897,2,0.7,0.6667,0.79,0.194
13898,2,0.7,0.6667,0.74,0.1343
13899,2,0.7,0.6515,0.7,0.1642
13900,2,0.7,0.6667,0.74,0.1343
13901,2,0.74,0.697,0.7,0.1343
13902,2,0.76,0.7273,0.66,0.0896
13903,2,0.8,0.7576,0.55,0.1343
13904,2,0.8,0.7424,0.52,0.194
13905,2,0.82,0.7576,0.46,0.0
13906,1,0.8,0.7424,0.52,0.0
13907,3,0.76,0.7273,0.66,0.2836
13908,2,0.78,0.7424,0.62,0.1343
13909,2,0.76,0.7121,0.62,0.1642
13910,2,0.76,0.7273,0.66,0.1045
13911,2,0.74,0.697,0.7,0.1343
13912,2,0.72,0.697,0.74,0.0
13913,1,0.72,0.697,0.74,0.1045
13914,1,0.72,0.697,0.79,0.0
13915,1,0.7,0.6667,0.84,0.0
13916,1,0.72,0.697,0.79,0.0
13917,1,0.7,0.6667,0.84,0.0
13918,1,0.7,0.6667,0.84,0.0
13919,1,0.7,0.6667,0.84,0.0
13920,2,0.68,0.6364,0.89,0.1642
13921,2,0.7,0.6667,0.84,0.1642
13922,2,0.7,0.6667,0.84,0.1642
13923,2,0.74,0.7273,0.72,0.0896
13924,2,0.76,0.7273,0.66,0.0
13925,2,0.8,0.7424,0.52,0.1343
13926,2,0.8,0.7424,0.52,0.0
13927,2,0.8,0.7424,0.52,0.0
13928,2,0.8,0.7424,0.52,0.0
13929,2,0.8,0.7424,0.52,0.2537
13930,2,0.84,0.7576,0.44,0.194
13931,2,0.8,0.7424,0.49,0.2836
13932,2,0.8,0.7576,0.55,0.2836
13933,2,0.78,0.7273,0.55,0.1642
13934,1,0.76,0.7273,0.66,0.2239
13935,1,0.74,0.697,0.66,0.194
13936,1,0.74,0.697,0.66,0.1045
13937,1,0.72,0.697,0.74,0.1045
13938,1,0.72,0.6818,0.7,0.1343
13939,1,0.72,0.697,0.74,0.194
13940,1,0.7,0.6667,0.79,0.1343
13941,1,0.7,0.6667,0.84,0.0896
13942,1,0.68,0.6364,0.83,0.0896
13943,2,0.68,0.6364,0.89,0.1343
13944,2,0.66,0.5909,0.94,0.0
13945,1,0.66,0.6061,0.83,0.1642
13946,2,0.7,0.6667,0.84,0.1642
13947,1,0.72,0.697,0.74,0.1045
13948,1,0.76,0.7273,0.66,0.1642
13949,1,0.8,0.7576,0.55,0.2239
13950,1,0.84,0.7576,0.44,0.0
13951,1,0.84,0.7576,0.44,0.1045
13952,1,0.86,0.7879,0.41,0.1045
13953,1,0.88,0.7727,0.32,0.2239
13954,1,0.88,0.7727,0.32,0.2239
13955,1,0.86,0.7727,0.39,0.2537
13956,1,0.86,0.7576,0.36,0.2537
13957,2,0.82,0.7576,0.46,0.2537
13958,1,0.8,0.7576,0.55,0.194
13959,1,0.7,0.6515,0.54,0.2836
13960,2,0.7,0.6515,0.58,0.1642
13961,2,0.66,0.6212,0.69,0.2239
13962,1,0.66,0.6212,0.74,0.0
13963,1,0.7,0.6515,0.65,0.0896
13964,1,0.7,0.6515,0.65,0.1045
13965,1,0.7,0.6667,0.74,0.1642
13966,2,0.72,0.697,0.79,0.194
13967,3,0.7,0.6667,0.84,0.2836
13968,3,0.7,0.6667,0.84,0.2836
13969,3,0.64,0.5758,0.89,0.2985
13970,3,0.64,0.5758,0.89,0.1045
13971,3,0.62,0.5455,0.91,0.1642
13972,2,0.64,0.5758,0.89,0.0
13973,1,0.66,0.5909,0.89,0.1045
13974,3,0.68,0.6364,0.79,0.1343
13975,2,0.74,0.697,0.66,0.3582
13976,2,0.76,0.7121,0.58,0.3582
13977,1,0.76,0.7121,0.58,0.3582
13978,1,0.8,0.7424,0.52,0.4478
13979,1,0.78,0.7273,0.55,0.2985
13980,1,0.8,0.7424,0.52,0.2836
13981,1,0.76,0.7121,0.62,0.2985
13982,1,0.76,0.7121,0.62,0.2836
13983,1,0.74,0.697,0.66,0.2985
13984,1,0.74,0.697,0.66,0.2537
13985,1,0.72,0.697,0.74,0.2836
13986,1,0.72,0.6818,0.7,0.2836
13987,1,0.7,0.6515,0.7,0.2836
13988,1,0.66,0.6212,0.74,0.2239
13989,3,0.64,0.5909,0.78,0.194
13990,3,0.62,0.5758,0.83,0.1642
13991,1,0.62,0.5758,0.83,0.1045
13992,1,0.62,0.5606,0.88,0.1045
13993,2,0.62,0.5606,0.88,0.1045
13994,1,0.64,0.5758,0.83,0.0896
13995,1,0.66,0.6061,0.83,0.1045
13996,1,0.68,0.6364,0.79,0.194
13997,1,0.72,0.6818,0.62,0.0896
13998,1,0.74,0.697,0.66,0.1642
13999,1,0.76,0.7121,0.58,0.2239
14000,1,0.8,0.7424,0.49,0.3582
14001,1,0.8,0.7424,0.49,0.2985
14002,1,0.8,0.7273,0.46,0.2836
14003,1,0.8,0.7273,0.46,0.2985
14004,3,0.74,0.697,0.66,0.3582
14005,2,0.7,0.6667,0.74,0.2985
14006,2,0.66,0.5909,0.89,0.1045
14007,3,0.66,0.5909,0.89,0.4179
14008,2,0.66,0.5909,0.89,0.1642
14009,2,0.66,0.5909,0.89,0.1642
14010,3,0.66,0.6061,0.78,0.1642
14011,2,0.64,0.6061,0.73,0.1343
14012,1,0.62,0.5909,0.78,0.1343
14013,1,0.64,0.6061,0.69,0.1343
14014,1,0.62,0.5909,0.73,0.0896
14015,1,0.64,0.6061,0.69,0.0896
14016,1,0.64,0.6212,0.61,0.194
14017,1,0.64,0.6061,0.65,0.1642
14018,1,0.64,0.6061,0.65,0.1343
14019,1,0.66,0.6212,0.54,0.2239
14020,1,0.7,0.6515,0.48,0.2239
14021,1,0.7,0.6515,0.51,0.1642
14022,1,0.74,0.6667,0.42,0.1642
14023,1,0.74,0.6667,0.42,0.194
14024,1,0.78,0.697,0.4,0.0
14025,1,0.76,0.6818,0.4,0.194
14026,1,0.76,0.6818,0.4,0.1343
14027,1,0.76,0.6818,0.4,0.1045
14028,1,0.8,0.697,0.33,0.0
14029,1,0.78,0.6818,0.35,0.1045
14030,1,0.74,0.6515,0.4,0.1343
14031,1,0.72,0.6515,0.45,0.0
14032,1,0.72,0.6667,0.51,0.0896
14033,1,0.7,0.6515,0.58,0.1343
14034,1,0.68,0.6364,0.61,0.0
14035,1,0.66,0.6212,0.65,0.1045
14036,1,0.66,0.6212,0.65,0.0896
14037,1,0.64,0.6061,0.69,0.1045
14038,1,0.64,0.6061,0.69,0.0
14039,1,0.64,0.6061,0.69,0.1045
14040,1,0.64,0.6061,0.69,0.1045
14041,1,0.62,0.5909,0.73,0.0896
14042,1,0.66,0.6212,0.65,0.1343
14043,2,0.72,0.6667,0.51,0.0896
14044,2,0.74,0.6667,0.45,0.0
14045,2,0.76,0.6818,0.4,0.0
14046,1,0.76,0.6818,0.4,0.0896
14047,1,0.78,0.697,0.4,0.194
14048,1,0.78,0.697,0.4,0.1642
14049,1,0.8,0.697,0.33,0.1045
14050,1,0.82,0.7273,0.34,0.2239
14051,1,0.8,0.7121,0.36,0.0896
14052,1,0.8,0.7121,0.36,0.1642
14053,1,0.76,0.697,0.52,0.2836
14054,1,0.74,0.6818,0.58,0.1642
14055,1,0.74,0.6818,0.62,0.2239
14056,1,0.72,0.6818,0.66,0.194
14057,1,0.72,0.6818,0.62,0.3284
14058,1,0.7,0.6515,0.7,0.2239
14059,1,0.7,0.6667,0.74,0.2239
14060,1,0.68,0.6364,0.79,0.2537
14061,2,0.68,0.6364,0.83,0.194
14062,2,0.68,0.6364,0.83,0.194
14063,2,0.68,0.6364,0.83,0.194
14064,2,0.68,0.6364,0.89,0.194
14065,3,0.64,0.5758,0.83,0.194
14066,2,0.66,0.6061,0.83,0.0896
14067,2,0.66,0.5909,0.89,0.0896
14068,2,0.7,0.6667,0.74,0.0
14069,1,0.7,0.6667,0.79,0.1045
14070,1,0.74,0.6818,0.62,0.0
14071,1,0.78,0.7121,0.49,0.1343
14072,1,0.8,0.7273,0.46,0.0896
14073,1,0.82,0.7424,0.41,0.2239
14074,1,0.82,0.7576,0.46,0.2239
14075,1,0.82,0.7424,0.43,0.2239
14076,3,0.76,0.7273,0.66,0.2537
14077,1,0.76,0.7121,0.62,0.2836
14078,1,0.76,0.7273,0.66,0.194
14079,1,0.74,0.7121,0.74,0.2239
14080,1,0.74,0.6818,0.62,0.2239
14081,1,0.72,0.6818,0.66,0.0896
14082,1,0.72,0.6818,0.66,0.1642
14083,1,0.7,0.6515,0.61,0.194
14084,1,0.7,0.6515,0.61,0.0
14085,1,0.68,0.6364,0.65,0.0
14086,1,0.66,0.6212,0.74,0.1045
14087,1,0.64,0.5758,0.83,0.1045
14088,1,0.64,0.5909,0.78,0.1045
14089,1,0.64,0.5909,0.78,0.1045
14090,2,0.66,0.6212,0.69,0.194
14091,2,0.7,0.6515,0.65,0.2836
14092,2,0.72,0.6818,0.62,0.194
14093,2,0.72,0.6818,0.62,0.194
14094,2,0.74,0.6818,0.58,0.194
14095,1,0.74,0.6818,0.55,0.2239
14096,2,0.78,0.7121,0.49,0.194
14097,2,0.76,0.697,0.52,0.2985
14098,1,0.76,0.697,0.52,0.2537
14099,1,0.76,0.6818,0.48,0.194
14100,1,0.74,0.6818,0.55,0.2836
14101,1,0.74,0.6667,0.51,0.2239
14102,1,0.7,0.6515,0.61,0.1343
14103,1,0.7,0.6515,0.61,0.1343
14104,1,0.7,0.6515,0.61,0.194
14105,1,0.7,0.6515,0.61,0.1642
14106,1,0.68,0.6364,0.65,0.1045
14107,1,0.66,0.6212,0.69,0.0
14108,1,0.64,0.6061,0.73,0.0
14109,1,0.64,0.6061,0.69,0.194
14110,1,0.62,0.5909,0.73,0.2537
14111,1,0.62,0.5909,0.73,0.2239
14112,1,0.6,0.5758,0.78,0.1642
14113,1,0.6,0.5758,0.78,0.1642
14114,1,0.64,0.6061,0.69,0.2239
14115,1,0.68,0.6364,0.61,0.194
14116,1,0.72,0.6667,0.54,0.1045
14117,1,0.74,0.6667,0.48,0.1343
14118,1,0.76,0.6667,0.37,0.0896
14119,1,0.8,0.697,0.33,0.1045
14120,1,0.8,0.697,0.31,0.2239
14121,1,0.82,0.7121,0.32,0.0
14122,1,0.8,0.697,0.33,0.2537
14123,1,0.82,0.7121,0.32,0.2239
14124,1,0.82,0.7273,0.34,0.194
14125,1,0.8,0.7121,0.36,0.0
14126,1,0.76,0.6818,0.4,0.1045
14127,1,0.76,0.6818,0.4,0.0896
14128,1,0.74,0.6667,0.48,0.194
14129,1,0.72,0.6667,0.51,0.1642
14130,1,0.7,0.6515,0.54,0.1045
14131,1,0.68,0.2424,0.57,0.1642
14132,1,0.66,0.2424,0.65,0.1045
14133,1,0.66,0.2424,0.61,0.1343
14134,1,0.64,0.2424,0.65,0.1045
14135,1,0.64,0.2424,0.73,0.1642
14136,1,0.64,0.2424,0.73,0.1045
14137,1,0.62,0.2424,0.78,0.1343
14138,1,0.64,0.2424,0.73,0.1045
14139,1,0.68,0.2424,0.65,0.1343
14140,1,0.7,0.2424,0.58,0.1045
14141,1,0.74,0.2424,0.55,0.1642
14142,1,0.76,0.2424,0.52,0.2836
14143,1,0.82,0.2424,0.41,0.2239
14144,1,0.84,0.2424,0.36,0.3881
14145,1,0.86,0.2424,0.34,0.4179
14146,1,0.86,0.2424,0.3,0.4627
14147,2,0.84,0.2424,0.32,0.4478
14148,1,0.82,0.2424,0.36,0.3284
14149,2,0.82,0.2424,0.38,0.2537
14150,2,0.74,0.2424,0.55,0.3881
14151,2,0.72,0.2424,0.58,0.2239
14152,2,0.68,0.2424,0.69,0.2985
14153,3,0.66,0.2424,0.83,0.194
14154,3,0.64,0.2424,0.83,0.2239
14155,2,0.64,0.5758,0.83,0.2239
14156,3,0.62,0.5455,0.94,0.1642
14157,3,0.62,0.5606,0.88,0.1642
14158,1,0.62,0.5606,0.88,0.194
14159,1,0.62,0.5909,0.73,0.2239
14160,1,0.6,0.5758,0.78,0.2537
14161,1,0.6,0.5606,0.83,0.2239
14162,1,0.6,0.5606,0.83,0.2239
14163,1,0.64,0.6061,0.69,0.2537
14164,1,0.66,0.6212,0.65,0.2836
14165,1,0.7,0.6515,0.54,0.1642
14166,1,0.72,0.6667,0.51,0.0
14167,1,0.76,0.6667,0.37,0.194
14168,1,0.74,0.6515,0.4,0.194
14169,1,0.76,0.6667,0.37,0.2836
14170,1,0.76,0.6667,0.37,0.2239
14171,1,0.76,0.6667,0.37,0.2537
14172,1,0.76,0.6667,0.37,0.2239
14173,1,0.74,0.6515,0.37,0.1642
14174,1,0.7,0.6364,0.45,0.1642
14175,1,0.7,0.6364,0.45,0.1045
14176,1,0.66,0.6212,0.61,0.0
14177,1,0.66,0.6212,0.61,0.0
14178,1,0.64,0.6061,0.65,0.0896
14179,1,0.66,0.6212,0.57,0.0896
14180,1,0.64,0.6061,0.65,0.0
14181,2,0.62,0.6061,0.69,0.0896
14182,2,0.62,0.6061,0.61,0.1642
14183,2,0.62,0.6061,0.65,0.1642
14184,2,0.6,0.5909,0.73,0.1343
14185,2,0.62,0.6061,0.69,0.1045
14186,2,0.62,0.6061,0.69,0.1343
14187,2,0.64,0.6061,0.69,0.1045
14188,2,0.66,0.6212,0.74,0.0
14189,2,0.68,0.6364,0.69,0.0
14190,3,0.64,0.5909,0.78,0.1642
14191,3,0.64,0.6061,0.73,0.0
14192,3,0.64,0.5758,0.83,0.1343
14193,3,0.64,0.6061,0.73,0.0
14194,2,0.64,0.6061,0.65,0.0
14195,2,0.66,0.6212,0.65,0.0
14196,2,0.64,0.5909,0.78,0.1045
14197,2,0.64,0.5909,0.78,0.1045
14198,2,0.64,0.6061,0.73,0.1343
14199,2,0.64,0.6061,0.73,0.194
14200,3,0.62,0.5909,0.78,0.0896
14201,2,0.62,0.5909,0.78,0.1642
14202,2,0.62,0.5909,0.73,0.0
14203,2,0.6,0.5606,0.83,0.1045
14204,1,0.6,0.5606,0.83,0.1642
14205,1,0.6,0.5606,0.83,0.1642
14206,1,0.6,0.5455,0.88,0.1045
14207,2,0.6,0.5606,0.83,0.0896
14208,2,0.6,0.5606,0.83,0.0
14209,2,0.6,0.5758,0.78,0.1343
14210,2,0.62,0.5909,0.78,0.1343
14211,2,0.62,0.5909,0.73,0.1045
14212,2,0.64,0.6061,0.69,0.0
14213,2,0.64,0.6061,0.69,0.0896
14214,1,0.66,0.6212,0.65,0.1045
14215,2,0.66,0.6212,0.61,0.1045
14216,1,0.7,0.6515,0.58,0.1343
14217,1,0.72,0.6667,0.54,0.1642
14218,1,0.72,0.6667,0.54,0.2537
14219,1,0.72,0.6667,0.54,0.2537
14220,1,0.7,0.6515,0.58,0.2836
14221,2,0.62,0.5909,0.78,0.2537
14222,2,0.62,0.5909,0.78,0.194
14223,2,0.62,0.5758,0.83,0.2836
14224,1,0.6,0.5606,0.83,0.0
14225,2,0.6,0.5606,0.83,0.0
14226,2,0.6,0.5606,0.83,0.0
14227,2,0.6,0.5606,0.83,0.0896
14228,2,0.6,0.5606,0.83,0.1343
14229,2,0.58,0.5455,0.88,0.2836
14230,1,0.56,0.5303,0.88,0.0
14231,1,0.56,0.5303,0.88,0.0
14232,1,0.56,0.5303,0.83,0.0896
14233,1,0.56,0.5303,0.83,0.1045
14234,1,0.6,0.5758,0.78,0.1045
14235,1,0.6,0.5758,0.78,0.1343
14236,1,0.64,0.6061,0.69,0.0
14237,1,0.66,0.6212,0.61,0.1045
14238,1,0.7,0.6515,0.54,0.0
14239,1,0.72,0.6515,0.45,0.0
14240,1,0.74,0.6515,0.4,0.0
14241,1,0.76,0.6667,0.37,0.0896
14242,1,0.76,0.6667,0.37,0.0
14243,1,0.76,0.6667,0.37,0.0
14244,1,0.74,0.6667,0.51,0.2836
14245,1,0.72,0.6667,0.54,0.2239
14246,3,0.62,0.5909,0.73,0.1045
14247,1,0.64,0.6061,0.73,0.0
14248,1,0.64,0.6061,0.73,0.0
14249,1,0.64,0.5909,0.78,0.0
14250,1,0.62,0.5758,0.83,0.0
14251,1,0.62,0.5758,0.83,0.1045
14252,1,0.62,0.5909,0.78,0.0
14253,1,0.62,0.5909,0.78,0.0
14254,1,0.62,0.5909,0.78,0.0
14255,1,0.58,0.5455,0.83,0.1045
14256,1,0.6,0.5758,0.78,0.0
14257,1,0.62,0.5909,0.73,0.0
14258,1,0.62,0.5909,0.78,0.0
14259,1,0.64,0.6061,0.73,0.0896
14260,1,0.68,0.6364,0.65,0.0
14261,1,0.7,0.6515,0.61,0.0896
14262,1,0.72,0.6667,0.58,0.0896
14263,1,0.74,0.6667,0.51,0.0
14264,1,0.76,0.6818,0.48,0.1045
14265,1,0.76,0.6818,0.45,0.1045
14266,1,0.76,0.6818,0.48,0.1343
14267,3,0.74,0.6818,0.55,0.2239
14268,3,0.74,0.6818,0.55,0.2239
14269,3,0.66,0.6212,0.61,0.2239
14270,2,0.66,0.6212,0.74,0.0
14271,1,0.64,0.6061,0.73,0.194
14272,1,0.64,0.6061,0.73,0.0
14273,1,0.64,0.6061,0.73,0.0
14274,1,0.64,0.5758,0.83,0.0
14275,1,0.64,0.5909,0.78,0.0
14276,1,0.62,0.5758,0.83,0.0
14277,1,0.62,0.5758,0.83,0.0
14278,1,0.62,0.5758,0.83,0.0896
14279,1,0.62,0.5758,0.83,0.0
14280,1,0.62,0.5758,0.83,0.0
14281,2,0.6,0.5455,0.88,0.0896
14282,2,0.62,0.5758,0.83,0.0896
14283,2,0.66,0.6212,0.74,0.0896
14284,2,0.7,0.6515,0.7,0.0
14285,1,0.74,0.6818,0.58,0.0896
14286,1,0.76,0.6818,0.48,0.0896
14287,1,0.78,0.6818,0.38,0.0
14288,1,0.82,0.7273,0.38,0.0896
14289,1,0.78,0.697,0.46,0.2239
14290,1,0.78,0.697,0.46,0.1343
14291,1,0.76,0.6818,0.48,0.1642
14292,1,0.76,0.6818,0.45,0.2239
14293,1,0.74,0.6667,0.48,0.2239
14294,1,0.72,0.6667,0.51,0.0896
14295,1,0.7,0.6515,0.61,0.1045
14296,1,0.7,0.6515,0.61,0.1343
14297,2,0.68,0.6364,0.61,0.1045
14298,2,0.66,0.6212,0.69,0.0
14299,2,0.66,0.6212,0.69,0.0
14300,2,0.64,0.6061,0.73,0.0
14301,1,0.66,0.6212,0.69,0.0
14302,1,0.64,0.6061,0.73,0.0
14303,2,0.64,0.6061,0.73,0.0
14304,1,0.64,0.5909,0.78,0.0
14305,2,0.62,0.5758,0.83,0.0
14306,2,0.64,0.5909,0.78,0.0
14307,2,0.66,0.6212,0.74,0.0
14308,2,0.72,0.6667,0.58,0.0
14309,2,0.76,0.6818,0.48,0.0
14310,2,0.76,0.6818,0.48,0.1045
14311,2,0.76,0.6818,0.45,0.0896
14312,2,0.8,0.7121,0.41,0.1045
14313,1,0.78,0.697,0.43,0.1045
14314,2,0.76,0.6818,0.48,0.1343
14315,2,0.76,0.6818,0.48,0.1343
14316,2,0.74,0.6667,0.51,0.2239
14317,2,0.72,0.6818,0.62,0.194
14318,2,0.72,0.6667,0.58,0.1642
14319,2,0.7,0.6515,0.65,0.2239
14320,2,0.7,0.6515,0.61,0.1642
14321,2,0.7,0.6515,0.61,0.0
14322,2,0.68,0.6364,0.69,0.0896
14323,2,0.7,0.6515,0.61,0.0
14324,2,0.68,0.6364,0.69,0.0
14325,2,0.66,0.6212,0.74,0.0896
14326,1,0.66,0.6212,0.69,0.0896
14327,2,0.66,0.6212,0.69,0.1045
14328,2,0.64,0.6061,0.73,0.1642
14329,2,0.64,0.5909,0.78,0.1642
14330,2,0.64,0.5909,0.78,0.194
14331,2,0.66,0.6212,0.74,0.2537
14332,2,0.68,0.6364,0.69,0.2836
14333,2,0.7,0.6515,0.65,0.2985
14334,2,0.72,0.6818,0.62,0.2836
14335,3,0.72,0.6667,0.54,0.3881
14336,2,0.72,0.6667,0.51,0.3582
14337,3,0.66,0.6212,0.65,0.2537
14338,2,0.64,0.6061,0.73,0.3284
14339,2,0.66,0.6212,0.74,0.2985
14340,2,0.66,0.6212,0.74,0.3284
14341,2,0.66,0.6212,0.69,0.4627
14342,2,0.64,0.5909,0.78,0.2985
14343,3,0.62,0.5758,0.83,0.2537
14344,1,0.62,0.5758,0.83,0.3582
14345,1,0.62,0.5758,0.83,0.3582
14346,2,0.62,0.5758,0.83,0.2537
14347,1,0.64,0.5758,0.89,0.2537
14348,1,0.64,0.5758,0.89,0.194
14349,2,0.64,0.5758,0.89,0.2239
14350,2,0.64,0.5758,0.89,0.2537
14351,2,0.64,0.5758,0.89,0.194
14352,1,0.64,0.5758,0.89,0.194
14353,1,0.62,0.5606,0.88,0.2985
14354,1,0.64,0.5758,0.89,0.194
14355,1,0.68,0.6364,0.79,0.2836
14356,1,0.68,0.6364,0.79,0.2537
14357,1,0.74,0.697,0.66,0.3881
14358,1,0.74,0.697,0.66,0.3582
14359,3,0.72,0.697,0.74,0.3582
14360,3,0.66,0.6061,0.78,0.4179
14361,1,0.64,0.5758,0.89,0.1045
14362,3,0.64,0.5758,0.89,0.2836
14363,3,0.64,0.5758,0.89,0.2836
14364,1,0.64,0.5758,0.89,0.2239
14365,2,0.64,0.5758,0.89,0.0896
14366,2,0.64,0.5758,0.89,0.1642
14367,1,0.64,0.5758,0.89,0.1642
14368,1,0.64,0.5758,0.83,0.1343
14369,1,0.62,0.5606,0.88,0.0896
14370,1,0.62,0.5758,0.83,0.0896
14371,1,0.62,0.5758,0.83,0.0
14372,1,0.62,0.5606,0.88,0.0896
14373,1,0.62,0.5606,0.88,0.1343
14374,1,0.62,0.5606,0.88,0.0896
14375,1,0.62,0.5758,0.83,0.0
14376,1,0.62,0.5606,0.88,0.0
14377,1,0.62,0.5606,0.88,0.0
14378,1,0.66,0.6061,0.83,0.0
14379,1,0.66,0.6061,0.83,0.0896
14380,1,0.66,0.6061,0.83,0.1045
14381,1,0.72,0.697,0.74,0.1343
14382,1,0.74,0.697,0.66,0.194
14383,1,0.76,0.7121,0.62,0.0
14384,1,0.76,0.7121,0.57,0.1642
14385,1,0.8,0.7424,0.49,0.0896
14386,1,0.8,0.7576,0.55,0.2985
14387,1,0.8,0.7576,0.55,0.2537
14388,1,0.8,0.7273,0.46,0.2239
14389,1,0.78,0.7121,0.52,0.2537
14390,1,0.74,0.697,0.7,0.2239
14391,1,0.74,0.697,0.7,0.194
14392,1,0.72,0.697,0.74,0.194
14393,1,0.7,0.6667,0.84,0.194
14394,1,0.7,0.6667,0.84,0.1642
14395,1,0.7,0.6667,0.84,0.2537
14396,1,0.68,0.6364,0.89,0.194
14397,1,0.68,0.6364,0.83,0.2537
